sku,nom,categorie,price,desc,currency,source,name_length,name_word_count,brand_detected,has_quantity,price_log,price_bucket,category_freq,is_premium_category
MYM-0017,jardin bio pâte à tartiner chocolat noisette sans gluten bio jardin bio léa nature 350g,bio,130.0,jardin bio pâte à tartiner chocolat noisette sans gluten bio jardin bio léa nature 350g,MAD,MyMarket,87,15,1,1,4.875197323201151,high,0.05004812319538017,1
MYM-0018,ecomil lait d’amande agave cacao bio ecomil 1l,bio,54.0,ecomil lait d’amande agave cacao bio ecomil 1l,MAD,MyMarket,46,8,1,1,4.007333185232471,medium,0.05004812319538017,1
MYM-0019,ecomil lait d’amande agave vanille bio ecomil 1l,bio,54.0,ecomil lait d’amande agave vanille bio ecomil 1l,MAD,MyMarket,48,8,1,1,4.007333185232471,medium,0.05004812319538017,1
MYM-0001,primeur tomate 1kg,legumes,9.5,primeur tomate 1kg,MAD,MyMarket,18,3,0,1,2.3513752571634776,low,0.068334937439846,0
MYM-0002,primeur carotte 1kg,legumes,10.5,primeur carotte 1kg,MAD,MyMarket,19,3,0,1,2.4423470353692043,low,0.068334937439846,0
MYM-0003,primeur citron 1 kg,legumes,11.99,primeur citron 1 kg,MAD,MyMarket,19,4,0,1,2.5641798306825083,low,0.068334937439846,0
MYM-0004,primeur oignon rouge 1 kg,legumes,9.5,primeur oignon rouge 1 kg,MAD,MyMarket,25,5,0,1,2.3513752571634776,low,0.068334937439846,0
MYM-0005,primeur courgette blanche 1 kg,legumes,18.0,primeur courgette blanche 1 kg,MAD,MyMarket,30,5,0,1,2.9444389791664403,low,0.068334937439846,0
MYM-0006,primeur aubergine 1kg,legumes,21.5,primeur aubergine 1kg,MAD,MyMarket,21,3,0,1,3.1135153092103742,medium,0.068334937439846,0
MYM-0007,primeur concombre 1 kg,legumes,8.5,primeur concombre 1 kg,MAD,MyMarket,22,4,0,1,2.2512917986064953,low,0.068334937439846,0
MYM-0008,primeur persil 1 botte de sélection,legumes,5.4,primeur persil 1 botte de sélection,MAD,MyMarket,35,6,0,0,1.8562979903656263,low,0.068334937439846,0
MYM-0009,primeur oignon blanc 1 kg,legumes,9.5,primeur oignon blanc 1 kg,MAD,MyMarket,25,5,0,1,2.3513752571634776,low,0.068334937439846,0
MYM-0010,primeur ail local vrac 250g,legumes,29.35,primeur ail local vrac 250g,MAD,MyMarket,27,5,0,1,3.4127965175055075,medium,0.068334937439846,0
MYM-0011,primeur poivron vert 1 kg,legumes,12.5,primeur poivron vert 1 kg,MAD,MyMarket,25,5,0,1,2.6026896854443837,low,0.068334937439846,0
MYM-0012,primeur menthe fraiche 1 botte,legumes,6.0,primeur menthe fraiche 1 botte,MAD,MyMarket,30,5,0,0,1.9459101490553132,low,0.068334937439846,0
MYM-0013,primeur coriandre 1 botte de sélection,legumes,6.18,primeur coriandre 1 botte de sélection,MAD,MyMarket,38,6,0,0,1.9712993830601329,low,0.068334937439846,0
MYM-0014,primeur pomme de terre blanche 1kg,legumes,9.5,primeur pomme de terre blanche 1kg,MAD,MyMarket,34,6,0,1,2.3513752571634776,low,0.068334937439846,0
MYM-0015,primeur champignons de paris frais 250g,legumes,15.9,primeur champignons de paris frais 250g,MAD,MyMarket,39,6,0,1,2.8273136219290276,low,0.068334937439846,0
MYM-0016,primeur poivron rouge 1 kg,legumes,21.0,primeur poivron rouge 1 kg,MAD,MyMarket,26,5,0,1,3.091042453358316,medium,0.068334937439846,0
MYM-0017,primeur pomme de terre rouge pour frites 1kg,legumes,13.8,primeur pomme de terre rouge pour frites 1kg,MAD,MyMarket,44,8,0,1,2.6946271807700692,low,0.068334937439846,0
MYM-0018,primeur poireaux 1 kg,legumes,24.0,primeur poireaux 1 kg,MAD,MyMarket,21,4,0,1,3.2188758248682006,medium,0.068334937439846,0
MYM-0019,primeur laitue coeur de romaine 1pièce,legumes,7.85,primeur laitue coeur de romaine 1pièce,MAD,MyMarket,38,6,0,0,2.180417459019838,low,0.068334937439846,0
MYM-0020,primeur tomate cerise local barquette 250g,legumes,13.15,primeur tomate cerise local barquette 250g,MAD,MyMarket,42,6,0,1,2.649714624089247,low,0.068334937439846,0
MYM-0021,primeur épinard la botte,legumes,37.2,primeur épinard la botte,MAD,MyMarket,24,4,0,0,3.6428355156125294,medium,0.068334937439846,0
MYM-0022,primeur basilic la botte,legumes,15.5,primeur basilic la botte,MAD,MyMarket,24,4,0,0,2.803360380906535,low,0.068334937439846,0
MYM-0023,primeur courge orange 1kg,legumes,19.0,primeur courge orange 1kg,MAD,MyMarket,25,4,0,1,2.995732273553991,low,0.068334937439846,0
MYM-0024,primeur pomme de terre grenaille 1 kg,legumes,10.9,primeur pomme de terre grenaille 1 kg,MAD,MyMarket,37,7,0,1,2.4765384001174837,low,0.068334937439846,0
MYM-0001,primeur courgette ronde 1 kg,legumes,18.0,primeur courgette ronde 1 kg,MAD,MyMarket,28,5,0,1,2.9444389791664403,low,0.068334937439846,0
MYM-0002,primeur haricot vert 500g,legumes,9.6,primeur haricot vert 500g,MAD,MyMarket,25,4,0,1,2.3608540011180215,low,0.068334937439846,0
MYM-0003,primeur betterave 1kg,legumes,8.5,primeur betterave 1kg,MAD,MyMarket,21,3,0,1,2.2512917986064953,low,0.068334937439846,0
MYM-0004,primeur laitue iceberg 1 pièce,legumes,7.85,primeur laitue iceberg 1 pièce,MAD,MyMarket,30,5,0,0,2.180417459019838,low,0.068334937439846,0
MYM-0005,primeur poivron jaune 1 kg,legumes,21.0,primeur poivron jaune 1 kg,MAD,MyMarket,26,5,0,1,3.091042453358316,medium,0.068334937439846,0
MYM-0006,primeur petits pois 1kg,legumes,28.8,primeur petits pois 1kg,MAD,MyMarket,23,4,0,1,3.3945083935113587,medium,0.068334937439846,0
MYM-0007,primeur ciboulette 1 botte,legumes,11.5,primeur ciboulette 1 botte,MAD,MyMarket,26,4,0,0,2.5257286443082556,low,0.068334937439846,0
MYM-0008,primeur laitue beldi 1 pièce,legumes,7.85,primeur laitue beldi 1 pièce,MAD,MyMarket,28,5,0,0,2.180417459019838,low,0.068334937439846,0
MYM-0009,mauve rond 1 kg,legumes,13.2,mauve rond 1 kg,MAD,MyMarket,15,4,0,1,2.653241964607215,low,0.068334937439846,0
MYM-0010,50 primeur patate douce 1 kg,legumes,13.1,50 primeur patate douce 1 kg,MAD,MyMarket,28,6,0,1,2.6461747973841225,low,0.068334937439846,0
MYM-0011,primeur fenouil 1 kg,legumes,17.0,primeur fenouil 1 kg,MAD,MyMarket,20,4,0,1,2.8903717578961645,low,0.068334937439846,0
MYM-0012,primeur piment fort 250g,legumes,4.8,primeur piment fort 250g,MAD,MyMarket,24,4,0,1,1.7578579175523736,low,0.068334937439846,0
MYM-0013,primeur pomme de terre rouge 1kg,legumes,8.5,primeur pomme de terre rouge 1kg,MAD,MyMarket,32,6,0,1,2.2512917986064953,low,0.068334937439846,0
MYM-0014,primeur céleri branche en botte,legumes,16.85,primeur céleri branche en botte,MAD,MyMarket,31,5,0,0,2.8820035082256483,low,0.068334937439846,0
MYM-0015,primeur thym 1 botte,legumes,12.5,primeur thym 1 botte,MAD,MyMarket,20,4,0,0,2.6026896854443837,low,0.068334937439846,0
MYM-0016,primeur laitue batavia 1pièce,legumes,7.85,primeur laitue batavia 1pièce,MAD,MyMarket,29,4,0,0,2.180417459019838,low,0.068334937439846,0
MYM-0017,20 primeur laitue feuille de chêne 1 pièce,legumes,8.95,20 primeur laitue feuille de chêne 1 pièce,MAD,MyMarket,42,8,0,0,2.2975725511705014,low,0.068334937439846,0
MYM-0018,primeur romarin 1 botte,legumes,18.6,primeur romarin 1 botte,MAD,MyMarket,23,4,0,0,2.975529566236472,low,0.068334937439846,0
MYM-0019,primeur laitue frisée 1 pièce,legumes,7.85,primeur laitue frisée 1 pièce,MAD,MyMarket,29,5,0,0,2.180417459019838,low,0.068334937439846,0
MYM-0001,50 primeur navet jaune rond 1kg,legumes,13.2,50 primeur navet jaune rond 1kg,MAD,MyMarket,31,6,0,1,2.653241964607215,low,0.068334937439846,0
MYM-0002,00 primeur citron vert 1kg,legumes,23.0,00 primeur citron vert 1kg,MAD,MyMarket,26,5,0,1,3.1780538303479458,medium,0.068334937439846,0
MYM-0003,90 primeur laitue vert 1kg,legumes,7.85,90 primeur laitue vert 1kg,MAD,MyMarket,26,5,0,1,2.180417459019838,low,0.068334937439846,0
MYM-0004,primeur jeunes pousses d'épinard barquette 100g,legumes,50.0,primeur jeunes pousses d'épinard barquette 100g,MAD,MyMarket,47,6,0,1,3.9318256327243257,medium,0.068334937439846,0
MYM-0005,primeur asperge botte de 500g,legumes,121.45,primeur asperge botte de 500g,MAD,MyMarket,29,5,0,1,4.8077027833981765,high,0.068334937439846,0
MYM-0006,primeur endives import 500g,legumes,45.6,primeur endives import 500g,MAD,MyMarket,27,4,0,1,3.8416005411316,medium,0.068334937439846,0
MYM-0007,94 maille cornichons extra-fins maille 220 g,legumes,109.8,94 maille cornichons extra-fins maille 220 g,MAD,MyMarket,44,7,0,1,4.707726774313183,high,0.068334937439846,0
MYM-0008,primeur aneth la botte,legumes,12.5,primeur aneth la botte,MAD,MyMarket,22,4,0,0,2.6026896854443837,low,0.068334937439846,0
MYM-0009,jessy's champion noir sachets jessy 25 g,legumes,26.4,jessy's champion noir sachets jessy 25 g,MAD,MyMarket,40,7,0,1,3.3105430133940246,medium,0.068334937439846,0
MYM-0010,primeur mesclun barquette 100g,legumes,17.9,primeur mesclun barquette 100g,MAD,MyMarket,30,4,0,1,2.9391619220655967,low,0.068334937439846,0
MYM-0011,40 primeur bai de goji 100 g,legumes,29.0,40 primeur bai de goji 100 g,MAD,MyMarket,28,7,0,1,3.4011973816621555,medium,0.068334937439846,0
MYM-0012,dragon chef champion noir sachets dragon chef 25g,legumes,27.3,dragon chef champion noir sachets dragon chef 25g,MAD,MyMarket,49,8,0,1,3.342861804649192,medium,0.068334937439846,0
MYM-0013,15 harmony herbes de provence harmony 230g,legumes,39.9,15 harmony herbes de provence harmony 230g,MAD,MyMarket,42,7,0,1,3.711130063048756,medium,0.068334937439846,0
MYM-0001,gaya curry gaya 220g,legumes,29.95,gaya curry gaya 220g,MAD,MyMarket,20,4,0,1,3.432372999130605,medium,0.068334937439846,0
MYM-0002,primeur céleri rave 1kg,legumes,37.26,primeur céleri rave 1kg,MAD,MyMarket,23,4,0,1,3.644404964012107,medium,0.068334937439846,0
MYM-0003,40 primeur gingembre frais 200g,legumes,16.5,40 primeur gingembre frais 200g,MAD,MyMarket,31,5,0,1,2.8622008809294686,low,0.068334937439846,0
MYM-0004,45 primeur navet blanc 1 kg,legumes,13.2,45 primeur navet blanc 1 kg,MAD,MyMarket,27,6,0,1,2.653241964607215,low,0.068334937439846,0
MYM-0005,primeur pousses de betterave barquette 100g,legumes,16.9,primeur pousses de betterave barquette 100g,MAD,MyMarket,43,6,0,1,2.884800712846709,low,0.068334937439846,0
MYM-0006,95 diva champion noir sachets diva 25g,legumes,20.1,95 diva champion noir sachets diva 25g,MAD,MyMarket,38,7,0,1,3.0492730404820207,medium,0.068334937439846,0
MYM-0007,primeur epis de maïs doux cuit 300 g,legumes,23.4,primeur epis de maïs doux cuit 300 g,MAD,MyMarket,36,8,0,1,3.1945831322991562,medium,0.068334937439846,0
MYM-0008,34 primeur champignon portobello 200g,legumes,16.5,34 primeur champignon portobello 200g,MAD,MyMarket,37,5,0,1,2.8622008809294686,low,0.068334937439846,0
MYM-0009,34 frêlug carotte râpée en barquette frêlug 200 g,legumes,7.95,34 frêlug carotte râpée en barquette frêlug 200 g,MAD,MyMarket,49,9,0,1,2.191653532286764,low,0.068334937439846,0
MYM-0010,primeur pois chiches cuits 200 g,legumes,12.6,primeur pois chiches cuits 200 g,MAD,MyMarket,32,6,0,1,2.6100697927420065,low,0.068334937439846,0
MYM-0011,primeur epis de maïs doux cuit 400 g,legumes,19.5,primeur epis de maïs doux cuit 400 g,MAD,MyMarket,36,8,0,1,3.0204248861443626,low,0.068334937439846,0
MYM-0012,cartier petits oignons marinés cartier 360 g,legumes,21.8,cartier petits oignons marinés cartier 360 g,MAD,MyMarket,44,7,0,1,3.126760535960395,medium,0.068334937439846,0
MYM-0013,harmony oignon semoule harmony 380g,legumes,56.9,harmony oignon semoule harmony 380g,MAD,MyMarket,35,5,0,1,4.05871738457895,medium,0.068334937439846,0
MYM-0014,basilic saint eloi 1l,legumes,31.15,basilic saint eloi 1l,MAD,MyMarket,21,4,0,1,3.4704124506836282,medium,0.068334937439846,0
MYM-0015,saint eloi velouté de 10 légumes à la crème saint eloi 1l,legumes,38.35,saint eloi velouté de 10 légumes à la crème saint eloi 1l,MAD,MyMarket,57,12,0,1,3.6724959748634123,medium,0.068334937439846,0
MYM-0001,primeur banane import 1kg,fruits,25.3,primeur banane import 1kg,MAD,MyMarket,25,4,0,1,3.269568939183719,medium,0.068334937439846,1
MYM-0002,primeur kiwi import 1kg,fruits,74.9,primeur kiwi import 1kg,MAD,MyMarket,23,4,0,1,4.3294166844015844,high,0.068334937439846,1
MYM-0003,primeur orange à jus 1kg,fruits,12.4,primeur orange à jus 1kg,MAD,MyMarket,24,5,0,1,2.5952547069568657,low,0.068334937439846,1
MYM-0004,primeur pomme golden import 1 kg,fruits,45.0,primeur pomme golden import 1 kg,MAD,MyMarket,32,6,0,1,3.828641396489095,medium,0.068334937439846,1
MYM-0005,primeur mangue 1 pièce,fruits,15.1,primeur mangue 1 pièce,MAD,MyMarket,22,4,0,0,2.7788192719904172,low,0.068334937439846,1
MYM-0006,primeur fraise barquette 300 g,fruits,26.3,primeur fraise barquette 300 g,MAD,MyMarket,30,5,0,1,3.3068867021909143,medium,0.068334937439846,1
MYM-0007,primeur framboise barquette 125 g,fruits,20.3,primeur framboise barquette 125 g,MAD,MyMarket,33,5,0,1,3.0587070727153796,medium,0.068334937439846,1
MYM-0008,25 primeur pomme granny smith 1 kg,fruits,57.6,25 primeur pomme granny smith 1 kg,MAD,MyMarket,34,7,0,1,4.070734696582967,medium,0.068334937439846,1
MYM-0009,00 denia pistache grillée denia 80g,fruits,23.28,00 denia pistache grillée denia 80g,MAD,MyMarket,35,6,0,1,3.1896529661912973,medium,0.068334937439846,1
MYM-0010,40 primeur dattes de tunisie 1kg,fruits,49.95,40 primeur dattes de tunisie 1kg,MAD,MyMarket,32,6,0,1,3.9308447596687337,medium,0.068334937439846,1
MYM-0011,primeur pamplemousse 1 kg,fruits,23.5,primeur pamplemousse 1 kg,MAD,MyMarket,25,4,0,1,3.1986731175506815,medium,0.068334937439846,1
MYM-0012,primeur avocat hass 1kg,fruits,64.75,primeur avocat hass 1kg,MAD,MyMarket,23,4,0,1,4.185859671057874,high,0.068334937439846,1
MYM-0013,denia royal mix denia 80g,fruits,19.6,denia royal mix denia 80g,MAD,MyMarket,25,5,0,1,3.0252910757955354,low,0.068334937439846,1
MYM-0014,primeur poire local 1kg,fruits,44.0,primeur poire local 1kg,MAD,MyMarket,23,4,0,1,3.8066624897703196,medium,0.068334937439846,1
MYM-0015,primeur pomme rouge import 1 kg,fruits,50.5,primeur pomme rouge import 1 kg,MAD,MyMarket,31,6,0,1,3.9415818076696905,medium,0.068334937439846,1
MYM-0016,salée denia 80g,fruits,23.67,salée denia 80g,MAD,MyMarket,15,3,0,1,3.2055879305412653,medium,0.068334937439846,1
MYM-0017,primeur noix demi chili 500g,fruits,77.69,primeur noix demi chili 500g,MAD,MyMarket,28,5,0,1,4.365516082546892,high,0.068334937439846,1
MYM-0018,primeur dattes lulu 1kg,fruits,62.0,primeur dattes lulu 1kg,MAD,MyMarket,23,4,0,1,4.143134726391533,high,0.068334937439846,1
MYM-0019,primeur pomme gala royale importée 1kg,fruits,37.5,primeur pomme gala royale importée 1kg,MAD,MyMarket,38,6,0,1,3.6506582412937387,medium,0.068334937439846,1
MYM-0001,primeur dattes algérie 1 kg,fruits,74.52,primeur dattes algérie 1 kg,MAD,MyMarket,27,5,0,1,4.324397521837245,high,0.068334937439846,1
MYM-0002,primeur noix de pécan 500g,fruits,78.0,primeur noix de pécan 500g,MAD,MyMarket,26,5,0,1,4.3694478524670215,high,0.068334937439846,1
MYM-0003,primeur datte medjhool 1kg,fruits,175.4,primeur datte medjhool 1kg,MAD,MyMarket,26,4,0,1,5.172754143572691,high,0.068334937439846,1
MYM-0004,primeur noix de cajou naturelle 500g,fruits,83.48,primeur noix de cajou naturelle 500g,MAD,MyMarket,36,6,0,1,4.436514819957951,high,0.068334937439846,1
MYM-0005,primeur pignons de pin 100g,fruits,69.0,primeur pignons de pin 100g,MAD,MyMarket,27,5,0,1,4.248495242049359,high,0.068334937439846,1
MYM-0006,90 primeur noisette naturelle 500g,fruits,105.0,90 primeur noisette naturelle 500g,MAD,MyMarket,34,5,0,1,4.663439094112067,high,0.068334937439846,1
MYM-0007,primeur myrtille barquette 125g,fruits,54.0,primeur myrtille barquette 125g,MAD,MyMarket,31,4,0,1,4.007333185232471,medium,0.068334937439846,1
MYM-0008,oncle sam raisins secs oncle sam 250g,fruits,27.05,oncle sam raisins secs oncle sam 250g,MAD,MyMarket,37,7,0,1,3.3339886319687055,medium,0.068334937439846,1
MYM-0009,primeur cacahuètes grillées 1kg,fruits,91.0,primeur cacahuètes grillées 1kg,MAD,MyMarket,31,4,0,1,4.5217885770490405,high,0.068334937439846,1
MYM-0010,primeur pistache sans peau 100g,fruits,39.57,primeur pistache sans peau 100g,MAD,MyMarket,31,5,0,1,3.703028877218356,medium,0.068334937439846,1
MYM-0011,primeur chia noir 500g,fruits,65.0,primeur chia noir 500g,MAD,MyMarket,22,4,0,1,4.189654742026425,high,0.068334937439846,1
MYM-0012,primeur noix de bresil 100g,fruits,45.6,primeur noix de bresil 100g,MAD,MyMarket,27,5,0,1,3.8416005411316,medium,0.068334937439846,1
MYM-0013,50 primeur amande grillée 1kg,fruits,234.6,50 primeur amande grillée 1kg,MAD,MyMarket,29,5,0,1,5.462135451777431,high,0.068334937439846,1
MYM-0014,rosana pruneaux secs rosana 250g,fruits,42.6,rosana pruneaux secs rosana 250g,MAD,MyMarket,32,5,0,1,3.775057150354989,medium,0.068334937439846,1
MYM-0015,primeur macadamia 100g,fruits,55.3,primeur macadamia 100g,MAD,MyMarket,22,3,0,1,4.030694535145645,medium,0.068334937439846,1
MYM-0016,00 primeur graines de tournesol 500g,fruits,65.0,00 primeur graines de tournesol 500g,MAD,MyMarket,36,6,0,1,4.189654742026425,high,0.068334937439846,1
MYM-0017,primeur abricots secs 1kg,fruits,298.68,primeur abricots secs 1kg,MAD,MyMarket,25,4,0,1,5.702715238695778,high,0.068334937439846,1
MYM-0002,primeur quinoa blanc 500g,fruits,42.0,primeur quinoa blanc 500g,MAD,MyMarket,25,4,0,1,3.7612001156935624,medium,0.068334937439846,1
MYM-0003,primeur mure barquette 125gr,fruits,25.08,primeur mure barquette 125gr,MAD,MyMarket,28,4,0,1,3.261168737058452,medium,0.068334937439846,1
MYM-0004,80 primeur noix en coquille usa 500g,fruits,83.48,80 primeur noix en coquille usa 500g,MAD,MyMarket,36,7,0,1,4.436514819957951,high,0.068334937439846,1
MYM-0005,oignon denia 80g,fruits,28.19,oignon denia 80g,MAD,MyMarket,16,3,0,1,3.3738261848660236,medium,0.068334937439846,1
MYM-0006,primeur quinoa rouge et noir 500g,fruits,72.0,primeur quinoa rouge et noir 500g,MAD,MyMarket,33,6,0,1,4.290459441148391,high,0.068334937439846,1
MYM-0007,du chef amande entière roussi du chef 1kg,fruits,180.0,du chef amande entière roussi du chef 1kg,MAD,MyMarket,41,8,0,1,5.198497031265826,high,0.068334937439846,1
MYM-0008,al badr dattes deglet nour de tunisie al badr 1 kg,fruits,60.0,al badr dattes deglet nour de tunisie al badr 1 kg,MAD,MyMarket,50,11,0,1,4.110873864173311,high,0.068334937439846,1
MYM-0009,du chef raisin golden 1kg,fruits,80.0,du chef raisin golden 1kg,MAD,MyMarket,25,5,0,1,4.394449154672439,high,0.068334937439846,1
MYM-0010,00 primeur figues séchées 1kg,fruits,135.0,00 primeur figues séchées 1kg,MAD,MyMarket,29,5,0,1,4.912654885736052,high,0.068334937439846,1
MYM-0011,primeur poichiche salé 500g,fruits,36.0,primeur poichiche salé 500g,MAD,MyMarket,27,4,0,1,3.6109179126442243,medium,0.068334937439846,1
MYM-0012,00 du chef raisin sec normal 1kg,fruits,47.12,00 du chef raisin sec normal 1kg,MAD,MyMarket,32,7,0,1,3.873697891106478,medium,0.068334937439846,1
MYM-0013,du chef noix décortiquées du chef 500g,fruits,100.0,du chef noix décortiquées du chef 500g,MAD,MyMarket,38,7,0,1,4.61512051684126,high,0.068334937439846,1
MYM-0014,primeur graines de citrouille 1kg,fruits,84.11,primeur graines de citrouille 1kg,MAD,MyMarket,33,5,0,1,4.4439445374888695,high,0.068334937439846,1
MYM-0015,primeur avocat zutano 1kg,fruits,45.0,primeur avocat zutano 1kg,MAD,MyMarket,25,4,0,1,3.828641396489095,medium,0.068334937439846,1
